1.0740532619958518,1.0651916948452231,2.0918423807820674
2.645442772044482,2.9831033587385325,1.2378593094673112
2.7907395506850126,2.7999749260614784,5.821889414600666
2.656623026771676,2.8933224442800585,3.153219367783226
4.824505889642953,8.29146872445042,5.526905133869586
7.541022651632146,8.182584359333935,8.100379647632835
5.7644147982612095,1.0966805272228013,2.482936972017692
5.735322635713583,2.6297996078463277,4.08330731398709
0.22874710826823783,0.0046079380099151085,3.093049300859032
0.25627920540485183,0.001647913212608419,1.9138893399892265
1.5398588705709704,3.9855445829563982,3.8155442928021266
5.951680003815508,8.44981561688014,8.078813761379886
0.0,0.0,0.0
1.9278159902954934,0.8667674924063727,1.8326926251324764
0.9666055678708797,0.45629898844939387,0.7615954156438365
