3.5,3.5,3.5
3.5,3.5,3.5
3.5,3.5,3.5
3.5,3.5,3.5
0.5,0.5,0.5
3.5,3.5,3.5
3.5,3.5,3.5
3.5,3.5,3.5
0.1,0.3,1.0
0.1,0.3,1.0
2.5,1.5,0.5
9.0,8.0,7.0
0.0,0.0,0.0
1.0,1.0,1.5
1.0,1.0,1.0
