3.3921977999333923,3.39120405453755,3.3918131776556466
3.606937620063851,3.6092333893484647,3.6067088133732024
3.607217925564082,3.609620370563013,3.609034496113756
3.6069652870146176,3.6092064994971764,3.6067166502957577
0.4346053887602044,0.42785716131433166,0.4346053887602044
3.6066547286240356,3.608738905969389,3.6073572761444623
3.551406262698599,3.563967195135288,3.572364954256478
3.567408267992169,3.57531041485056,3.576411846745845
0.012974610594582834,0.21362044494908697,0.9137392566710362
0.009812130403355108,0.21648495585832736,0.9183407851967836
2.5583269323358713,1.570241060202972,0.5726357911856464
9.18838105681666,8.20689394510354,7.188720110486187
0.0,0.0,0.0
0.8897895128601662,0.8953886579506829,1.3985936150010188
0.8903807010543192,0.8899937165253208,0.8903096326007892
