9.661633887195707,8.465943276903548,9.901569825217795
4.92388002073495,8.861354027867547,2.8115552128226247
1.8540646798297833,3.6805658256514477,1.4493653113890859
1.4181726676427298,2.2597383436805822,1.6115311751024706
5.7486921637302375,7.869189902077071,7.942459406330469
6.7068704117508355,4.878634991908688,3.8957127887135967
0.4823422896331213,0.5203858076834769,1.8948487198396662
0.982816199722502,0.6159923927533273,1.19022101984794
0.00991403145371943,0.11137750299425717,0.1494726865858839
0.05423465405379619,0.318914152136106,2.5220595896396114
0.8063066606780912,0.9565665115934366,3.266341267531245
7.235146659104337,6.998201223691473,8.136274499222386
0.0,0.0,0.0
0.9584974118678574,0.9708961546619521,2.920438072373257
0.9584186041783666,2.399706225073576,0.4981404689109063
